,0
7838,alwla79
7839,mommybunny16
7840,wxinerr
7841,pieceofcak3
7842,crystal.teo
7843,felicia.ang.393
7844,reenaqiim
7845,pearlyncjy
7846,jjessicachiaa
7847,clariberrri
7848,crystal_wholesale_dayiyi
7849,cinta_junie
7850,hahaha_ang
7851,sherminhx
7852,koksiow
7853,imgenie_jnc
7854,elainelaine1029
7855,onlymeelainee
7856,folkbaroque
7857,elisha_ngsaylee
7858,junebabysin
7859,eat.eating.ate.burp
7860,s.m.i.1.3
7861,v.alerine.e
7862,rina65
7863,ciaciabbylubz
7864,nonsensika
7865,shaneeeyyy_
7866,merciaime_
7867,daisy.zhou.50951
7868,the.real_yourmother
7869,angel.chieng
7870,yideng41319
7871,maggierietan
7872,manyantz
7873,shumshumcham
7874,angeltay9
7875,joannalim00
7876,sunnyhappyme
7877,sarjit77
7878,maywee
7879,chris_tinalee
7880,moonflyer
7881,adelinechengwen
7882,coachjialing
7883,jaylynteo
7884,me1va
7885,delgapcy
7886,crystal.trex
7887,adelinetan987
7888,liying820917
7889,ys_kok0808
7890,jjtan92
7891,ctarfa
7892,openthetins
7893,dor_wenqi
7894,gelbmajruh_19
7895,xsnowdropxi
7896,emebabe7
7897,sherrk1e
7898,flywithesther
7899,jocelyngtc
7900,thewifeymum
7901,izetizme
7902,zhengmin_z
7903,tzy_chloe
7904,amethena
7905,yagofkurself
7906,flo_foo
7907,nixxnew
7908,xueping88
7909,smallidiot
7910,hue.inhuey
7911,cinishappy7
7912,claratls.kala
7913,re.nisey
7914,weiwenli81
7915,rabbitholic
7916,we_are_happy_boys
7917,shxrleywong
7918,nekostarrysky97
7919,elainenekoling
7920,doreenohjq
7921,sherrily
7922,babyeclaire
7923,sinaransaadah
7924,yiqin_kleiner.laden
7925,jiejing
7926,anville___xx
7927,shei.g
7928,minicaibao
7929,thewildeyes
7930,hueymeen
7931,hotlinenoblingbling
7932,t_badrun_001
7933,rosisabimbo
7934,deonadees
7935,cinderic
7936,itsziqq_
7937,sharonpeh67
7938,carolang70
7939,bellerella11
7940,hamsterworld26
7941,samanthastar123
7942,trista_loves
7943,uni4u
7944,miinchua
7945,gohsheil
7946,diamondrocknroll
7947,crystallined_
7948,zfrhmz
7949,sittingmachine
7950,mamacitazeekyle
7951,cherylpig09
7952,simplywenn
7953,boon2355
7954,thres6532
7955,taicalista
7956,missyvainitypot
7957,fennyunfiltered
7958,missnghp
7959,crystallized.sg
7960,angels.qin
7961,prime_gemstone
7962,literally5alty
7963,loveleeangel08
7964,miueolite
7965,jonathantcm
7966,jomoussy
7967,gsxlorraine
7968,nana_seoeun
7969,hehet_hsu_
7970,leong_family
7971,daweena86
7972,stepkho888
7973,celine_neo_yun
7974,ycjunjun
7975,isaloveybelle
7976,___sharon.syl
7977,h4ppily
7978,missyneoserena
7979,noella_chenliwei
7980,absolute_disaster
7981,paulyncheok
7982,cindyycsq
7983,kkiiikkool
7984,ashlynkoh
7985,qunnies
7986,agathaanntan
7987,_r0selia
7988,lingsan
7989,mylilmuse
7990,catyeosg
7991,kiera.chang
7992,agestia
7993,quekdawn
7994,i.r.yana
7995,minmin.5822
7996,raindropc
7997,pinggchuu
7998,jasmine_poh777
7999,fitrinaqiah
8000,huishannnn
8001,cxstlyn_
8002,maylene.t
8003,mss_bear
8004,khaieliz
8005,angeling18
8006,ailingd
8007,kylie_kerk
8008,tang6868
8009,sakura.lenny
8010,aliciahmy_
8011,cqworkspr
8012,michciel_
8013,sweetys0
8014,xlari55a.mycrystalcave
8015,nop10
8016,chrisy_tz
8017,missymoolovecorncorn
8018,an.go.pe
8019,jessielam78
8020,jjangmwks
8021,klp237
8022,liannatoh
8023,queenie_pf
8024,s_250618
8025,charmmm
8026,pigguzz
8027,nic9972loh
8028,thatrainbowpearl
8029,keroung
8030,qiuxuanqiuxuan
8031,a_lil_dreamy
8032,beverlyanneklass
8033,soonbernice
8034,n.icolelim
8035,stayzzz
8036,pineappleslurpz
8037,samannnsays
8038,ong_priscilla
8039,limlikian
8040,made_by_bertha
8041,thealphabetc
8042,yourstruly_ling
8043,jessieleesx
8044,medmonster
8045,j_ovjv
8046,rainyjes_
8047,vivaglam15
8048,little_shers_cjx_cjh
8049,_pressingsecrets_
8050,mizzymiu
8051,cal_1411
8052,kanghwee
8053,joothegreat
8054,_huiyuuuuu
8055,stxnstxn
8056,shereen_lau
8057,midnxghtblue
8058,imaginecrafter
8059,clarabeltan
8060,gwxt
8061,karen_whiskeybroccoli
8062,mary_tan8
8063,izztyjsni
8064,yunrufung
8065,edwin1_7
8066,forever_astromama
8067,vvyna
8068,reginalishuyan
8069,feng1481
8070,__diannarose
8071,joleenleechan
8072,huiyiesther
8073,seraphineblooms
8074,_aahbellll
8075,yuying_alicia
8076,startwin_ginastars
8077,mangozenn
8078,cannie_carmen
8079,jassy.tang.chan
8080,dreamyjune
8081,white.lotuz
8082,love.chloe.felicia.kayshawn
8083,hellochippie
8084,chloelan1819
8085,luv4crystal
8086,heyulingg
8087,charmainee0323
8088,_jeselynyap_
8089,x.b.q.723
8090,seokumiko
8091,beatricepang
8092,live_in_her_q_world
8093,fion_soh
8094,polkadottielicious
8095,sharma_lavanya_
8096,jiunyeee
8097,dewdroplilies
8098,inthehere.andnow
8099,rorokeat
8100,marygoesarounds
8101,yuenyijuan
8102,uknowfiona_ng
8103,cynthiamama
8104,missy_clock
8105,gracy_tss
8106,ohanabxt
8107,falconck
8108,destineedesni
8109,waisovain
8110,paper_strawberry
8111,faithlyn.tina
8112,jqjqjq16
8113,lilserene
8114,ongcharlotte
8115,miaswagon
8116,queenretro
8117,weiyichen_14
8118,d._.lsn
8119,jenniferchoe
8120,thecrystalbarsg
8121,cleefatty
8122,j_mumm_y
8123,dreamystar26
8124,kyxfishballx
8125,_thetingtings
8126,klarisbaby
8127,envyinwondrland
8128,xfgoh
8129,krystaltjh
8130,crysto.light
8131,moltenlavagems_private_limited
8132,qiuronglqr
8133,muthushal
8134,lynnlimlal
8135,nimeewh
8136,nikkowt
8137,whyisjamiehere
8138,shesellseachelle
8139,janee.siow
8140,sangeethayoga
8141,starbearlove
8142,sharonchang2168
8143,christiefaith18
8144,kiayiian_kel
8145,meme_lipsmacker
8146,anithabigail
8147,umai.lava.tamago
8148,entahlahhaku
8149,yuanneyeap
8150,giselle.iloves
8151,kairuuu
8152,beelengk
8153,angel93tse
8154,je_jessica_lim
8155,effarhana
8156,toenaterr
8157,gel.liney
8158,ummzaydalwi
8159,starrynight.dal
8160,xshihuax
8161,kc_mystery
8162,owlissss
8163,psjaco___
8164,chloee.l
8165,yunaaatln
8166,ashleender
8167,akuhatitisu_89
8168,ohaiyokellyn
8169,rohanabrewster
8170,deraine206
8171,williamdavidson75
8172,raiseyourstandards.co
8173,stephanie.loo60
8174,duvetds
8175,missyneorae
8176,w.loveeats
8177,mylittleribbon
8178,ginajgs
8179,wytamin_c
8180,pin_loh
8181,linfy711
8182,ruyantsnhedgehog
8183,snackables.sg
8184,ivyyau
8185,lindaloyy
8186,kleokleo.kleo
8187,nasirafghan305
8188,shannylms
8189,reilovess
8190,msbliss
8191,greentarah
8192,thegemstoneexport
8193,allpastels
8194,lenateh
8195,joelynliau
8196,regiteoh
8197,banatikaila
8198,crystalsartherapy
8199,janedoe_0809
8200,meaniez
8201,queen_lala
8202,zalariel
8203,scxl82
8204,pinkobsession_82
8205,_carmellia
8206,evelimoon
8207,ponyweew
8208,amdyyl
8209,bdaze
8210,reinezjk
8211,pinkieayumi
8212,sytth1111
8213,i.am.ltjs
8214,raychee_ong
8215,evelynchan79
8216,howlite.that
8217,rene.rhetoric
8218,jamiefeng123
8219,c.yin.0102
8220,zein.gemstones
8221,joshuatioh
8222,eunfany
8223,chong.aling
8224,lastofdaymay
8225,rosecheryl
8226,xueqilxq
8227,jaine_cjy
8228,shireenchan_90
8229,i_ivy_i
8230,angelinakeng
8231,shiauing
8232,tanzihua
8233,xhaelf
8234,feldownliao
8235,5huts
8236,nicole_sam26
8237,ellure_alyssagoh
8238,rinahl
8239,_b.youtiful
8240,jkoheclipse
8241,cloudgazer18
8242,r.o.c.k_sg
8243,mikidearr
8244,ning_piglet
8245,shelormee
8246,jadedcia
8247,__xeniaz__
8248,iiemuiix89
8249,afridi_gems_stones
8250,_stephanie.tanwy
8251,aishah66
8252,trishciatoh
8253,azdvrk
8254,waiyee_11
8255,autumn.s.l
8256,snowangel141
8257,loofurn
8258,yiliacjo
8259,sunitasm
8260,yeedeon
8261,xtiffanyxt
8262,moon_llss
8263,carrenlch
8264,girlonasunnyisland
8265,chipmucks
8266,dorris__jong
8267,moiamchilliqueen
8268,puffyliciousraye
8269,rltyue
8270,souuyinn
8271,jerelynphua
8272,bunnie__dreams
8273,daricious
8274,so.nattyb
8275,sherlyn_qiuling
8276,alaisnaless_
8277,vonzyho
8278,prettyeasy.sg
8279,jojoquek
8280,3milyko
8281,_joeysiek_06
8282,geckng
8283,rainbowssimo
8284,candice.choo
8285,_lareine_j
8286,delphineseahdigital
8287,winnie_ho580
8288,nomoneybuycrystals
8289,valzy25
8290,alicehan1230
8291,michelle.melle.xu
8292,c.liting
8293,yanling.syl
8294,eileenyiling10
8295,eslaena
8296,little_beebie
8297,jacelyn82gmailcom
8298,vivien_106a
8299,hakery_luv
8300,shirlene.minmin
8301,faithlee9137_7794
8302,yvette_yh
8303,nottikuromi
8304,sylvsiyu
8305,jenaeliciouslee
8306,yiroei3366
8307,agneslautingli
8308,faith_franson
8309,_.joiskh00._
8310,onlywayis.up
8311,xxmfswxx
8312,ucantgetchenyu
8313,sadhna_26
8314,drfiona_aare
8315,peace_heartz
8316,clawventuresg
8317,michelleohsc
8318,melodioous
8319,scarletlav__
8320,mummyzeng_maplephoenix
8321,jentanwl
8322,gideondema
8323,pinkieejamie
8324,weirdquarius21
8325,evillynho
8326,smilingbigtime
8327,felicialauu
8328,snowie__white
8329,kaylashl3y
8330,shu.en
8331,_tinggnjt
8332,dazzlingjo
8333,sannndraazl
8334,lamkingbear
8335,florencewong7
8336,fyqafiqqie
8337,nanatan0212
8338,bluecloud_05
8339,graceo82
8340,wendy.dequeen
8341,jst7grace55grace7
8342,yapshirlyn
8343,vvnloke
8344,reneetohh
8345,jaz_jazmyn
8346,jsutanto1
8347,jeanie_in_a_b0ttle
8348,piggylyn
8349,natsined1437
8350,iamsheedaqaz_official
8351,lovewellconstancecadence
8352,adelinesjy
8353,lianz_kw
8354,ch103k0h
8355,shushutay
8356,daren543
8357,crystallsstoree
8358,nessiaq82
8359,premium_halal_lyn
8360,fyxaa.heidi
8361,wenntris
8362,tammmyyyyy
8363,yann_lsy_ins
8364,lingeuniceeats
8365,hu1t1n9
8366,ericaleemd
8367,acupofdee
8368,kittwenn
8369,fion15
8370,kittyky_0307
8371,cherjaykay
8372,ellaylly
8373,cavilla_beautylove
8374,snow_nxl
8375,euniceetong
8376,hay.man.526
8377,coleenlyb
8378,momojoanne
8379,wjingyi69
8380,eveluvshimnher
8381,ibulovesyou
8382,nic_jx
8383,a_j_family27
8384,babydolp
8385,shirleyyxl24
8386,rainbowwwhugs
8387,beebee_168
8388,xching0225
8389,ainisid
8390,lseraq
8391,mirabellafae
8392,elis_yu_
8393,brightglitterpink
8394,jeongweipeng
8395,sha.lini92
8396,proibitoringe
8397,crystalsadmiration
8398,kiwicubex
8399,jess_llm
8400,jas_618
8401,yeo.yen
8402,surianimd
8403,serene_ng008
8404,wendylau_leo
8405,sachiko_cinderella
8406,mjtjong
8407,mqkwa
8408,annabellepecksean
8409,luv_pamela
8410,peachesskincare
8411,a_kappa_kofii
8412,bfs.studio
8413,d.a.r.l.e.n.e
8414,gemstonecrystal77
8415,xu_fenfen
8416,mizz_peanutbutter
8417,zxintee
8418,lucky_crystal_shop
8419,mavieclair
8420,w.lyw.ly
8421,pantomine_fantasy
8422,yunlinggy
8423,nurrahilla_
8424,evillysarahjoy
8425,huiyun1812
8426,irenelimbert
8427,ja_niaaaa16
8428,pengsquared
8429,ryn_crystal
8430,cecilia2202
8431,amepong
8432,joanneangwk
8433,whitewhitedeer
8434,l_heak
8435,jinyi09
8436,zoey_lxcrystal.sg
8437,merlisatan
8438,nicken1069
8439,prettyling94
8440,celinex150
8441,whendidyou
8442,twohealcrystals
8443,then_teresa
8444,colorful_rainbow_crystal
8445,jingtingjaslynn
8446,fshereen_
8447,summerrise96
8448,pgthefoodlover
8449,1q9x
8450,wendyolo_xoxo
8451,awdenise
8452,nurainisayuti
8453,shiiiyaa
8454,ohitsxuan
8455,syakiela3
8456,fidelistoh
8457,inaina.nana.3
8458,teewaioh
8459,kucingta
8460,mvr1013
8461,lynnepoh
8462,jasmineteooo
8463,kahkahkahkah
8464,gnileeyf
8465,_existic
8466,bibi101080
8467,vslsingapore_nadia
8468,qinger06
8469,clarabellow
8470,affinium
8471,suxuanlee
8472,sha_hirah
8473,miranda_ng
8474,kristietps
8475,hippopotiger
8476,redapple_may
8477,ngsiya
8478,camila.yang.961
8479,celiniecsp
8480,charmcsm
8481,lushgrandesg
8482,vanice_1010
8483,cyunyu
8484,pun.nailonogy
8485,ngbella
8486,amurita23
8487,lynettenyy
8488,ong_siying
8489,joyaljy
8490,mdoes
8491,germainechin
8492,anniekohjh
8493,beenutputter
8494,geok_lag
8495,jadey.ljh
8496,yvonneoxt
8497,gnow888
8498,nikiwenwenn
8499,catherine_soh
8500,chanyeemei
8501,joycedrew
8502,leia_0425
8503,yeapiiiiiiii
8504,se7en0928
8505,wanting_0103
8506,youmadbronks
8507,aileenfeng
8508,yanti_alyas
8509,sijiasijiaaa
8510,kingyolovesgotchi
8511,verily_veronica
8512,pd.0603
8513,weeyney
8514,redvelvet_2001
8515,juhanisjuwasa
8516,purplishal
8517,chew.lm
8518,iinaaiman
8519,trassey
8520,mocha_drizzlelove
8521,huakaicrystalwholesale
8522,angpq
8523,gneteng
8524,stephhhyx_
8525,77crystal_
8526,shadajieeeee
8527,j3zzyjez
8528,sh3ryl.c
8529,kiimsoowong
8530,lizzietomato
8531,hermione__26
8532,sevenfivezero
8533,joybuchi
8534,annabelleng
8535,lowpohinn
8536,qarteeka_eu
8537,blessmeb
8538,smilemilyy
8539,kellyhanz
8540,flo_ng
8541,pertinalin
8542,siewying89
8543,ariknit_rainbows
8544,liberalvisa
8545,etsmm
8546,nuanuacwt
8547,paupau_toh
8548,_guin___
8549,dear.december_
8550,qyshaluxe
8551,ng_rong_rong
8552,hmphz
8553,chuaminmin
8554,loveaintlust._
8555,fatcatdeliverysg
8556,jacyn_low
8557,michellesyfoo
8558,jo.jo.goh
8559,agnesshl88
8560,yitingongg
8561,darshini_shini07
8562,enitsirhc.a
8563,chapter4ward
8564,j0jop1nkm0mo
8565,s1ndee
8566,gem.qq
8567,4.0411
8568,pphengg_
8569,hafizah_aw
8570,fyzadyen
8571,jeralynac
8572,joyce.m.viola
8573,weekendfrolics
8574,elle_tsenkj
8575,rossyng
8576,crystalzpanda
8577,anamoss2020
8578,ita_nazim
8579,decadesfaith
8580,lexis_unitato396
8581,iamnotseeyee
8582,koh_hwee_chee_janet
8583,atlyn8598
8584,mimiandherboys
8585,jessie.not.jess
8586,eleen_chen92
8587,cmh.creation
8588,karen_siciious
8589,carxloh
8590,jolene.lee.184
8591,april_loo
8592,janjangoh
8593,cirongrachel
8594,eokxy
8595,twenlin
8596,norani_rohani
8597,cylinelle
8598,jjgneal
8599,atikahapurori
8600,sebillle
8601,isabellekong
8602,creamystones
8603,gladys_jiayi
8604,marie_thriftshop
8605,daphne_cwz
8606,hweeling_chan
8607,doris.nk.lim
8608,muntahacrystalwholesale
8609,tianshile
8610,rifah1102
8611,gurpreetxkaur
8612,precieuxjo
8613,zxmei0505
8614,chaneluver
8615,paradeofliberty
8616,j.a.z.z.l.i.m
8617,fluffytaetae
8618,cheersnups
8619,hanajambari
8620,asaqsjyf
8621,sarinah_sakroni
8622,faithlovey
8623,kyncreations
8624,vinstella86
8625,kewei.t
8626,wherelambo_
8627,peanutpaste
8628,estherblp
8629,huetfang
8630,aivilo_jane
8631,sapphire.spica
8632,huiifangg
8633,fionaminmin
8634,kaienn
8635,adeline2204
8636,catpaii
8637,blessedsherine
8638,siewpeng_07
8639,starry_min
8640,elaineeverlast
8641,377317_love
8642,sherrywangxueyi
8643,jacqqkoh
8644,alila.ali.75
8645,jacqbaby830
8646,tzexing
8647,jolliejann
8648,ifatkitty
8649,julai_rahman
8650,frizzyhair_hohoho
8651,furqueen
8652,starryberry
8653,amenoko48
8654,amandashx
8655,neko_chan38
8656,winnie_kerk
8657,apple_celery
8658,anna_gauree13
8659,mra.sia
8660,shenmunar
8661,sweeeetthings
8662,16.01.012
8663,yanny_livelovelaugh
8664,drea_shaaan
8665,canneilfo
8666,linishuhada
8667,jo.anna_aloysius
8668,belle_makeup_studiosg
8669,erikaneenee
8670,sausagebreadd
8671,tingwen_wen
8672,caroloytella
8673,shiqi017
8674,annemay.teo
8675,bxlda.l
8676,0203baobao
8677,valerie_tcy
8678,daniyana
8679,zarrahcollections
8680,_sal07_
8681,chantelkismet
8682,roseibrahim2802
8683,chloe9233
8684,alice4rs
8685,sheechristine
8686,yxfum
8687,annnichia
8688,pinkeeedolphin
8689,s0pugly
8690,sherlse
8691,vintageparadixe
8692,sourlemonterror
8693,rhodocrositecrystals
8694,jormeg
8695,saiyoulee
8696,elshay
8697,jjaniceep0h
8698,ngsinlee
8699,abcdisney
8700,pennyliciousyerin
8701,babicarnival
8702,pralineslovecookies
8703,sewwithlovesg
8704,thetwoboys.stagram
8705,jinxyfied_
8706,shirleylzyg
8707,squarepuffsaresquare
8708,wongpinky_
8709,laurellim_
8710,sugarbelle22
8711,lynnzaa
8712,lyssaalf
8713,theapril.co
8714,cafenoir00
8715,tamelaine
8716,mooncareya
8717,p_ktahjana
8718,love.precious325
8719,ellure_catherinechan
8720,smitteneves
8721,reeehgina
8722,weixuan_kk
8723,elena_choi90
8724,yiling_chan
8725,ng_adeline
8726,kinydoris
8727,shopmoonporium
8728,roxabelsim
8729,eunn.mi
8730,litingxcai
8731,meiyun0419
8732,kelly_sanz
8733,magteo.186
8734,seowliyun
8735,cheesecake_nyny
8736,mynameis__aerilynn
8737,exuberantgeek
8738,kitycathz
8739,the_healing_wolf
8740,cecelia.ws
8741,dorothylsf
8742,jac_tyq
8743,seeyiling
8744,cindyhyz
8745,ngluiting
8746,mmaeteo
8747,sage.soiree
8748,unalome_crystal
8749,shhhilinggg
8750,cassiopeialecraft
8751,sleepy_veggie_yan
8752,whydoineedanick
8753,jocelynchansheena
8754,wa.tasha
8755,valeriexie
8756,yaya__
8757,haney_raif
8758,princessfionne
8759,mwseet
8760,bungeemelody
8761,idayuuu_
8762,iamtinetine_sg
8763,hemavdeevi
8764,eihyuna
8765,elainexneo
8766,alexiaz92
8767,chiajoyce
8768,fionismi
8769,blubluvita
8770,tanxuanlin
8771,imvone
8772,sherine_lim1418
8773,belinda_chew
8774,l.liling
8775,lushlashes.sg
8776,lipstickqueen.sg
8777,huiru1018
8778,alicefeng_crystalservice
8779,princez_desir3
8780,quirr.k
8781,poppy0708
8782,sweetbelief
8783,nadyajess25
8784,chooiwoon
8785,jocelyn_chua_era_
8786,eunjmida
8787,hoot_hoot
8788,airplanesnstars
8789,calliekaur
8790,xuelyn
8791,moon_walking_whore
8792,miss_mogu0607
8793,joltansl
8794,karima_manja
8795,jessneoo
8796,baobeikirs
8797,lester_thean
8798,clarextay
8799,carinatan85
8800,kalliyan_okn
8801,beehoon_w_egg
8802,xbpgx
8803,ssl_stella
8804,myungylz_
8805,gnyj_
8806,shermane_peichee
8807,jwenloves
8808,pinkyuanny
8809,peijin_1986
8810,mangototo
8811,cassandra_tiong
8812,hm.deng
8813,saraswathy16
8814,fidahmd
8815,shinng21
8816,saltypeanutz
8817,missxing
8818,sumi9676
8819,norasikinmohamednorasikin
8820,milk1111111111
8821,__nicole.mart__
8822,5003kmm
8823,jubalimeow
8824,jeslyn_diong
8825,dsqker
8826,shesharesbytc
8827,suer_nio
8828,charleneeeeeng
8829,crissypie0829
8830,missymossymoss
8831,lindseywyw
8832,bonito_g
8833,hhueyffen.quak
8834,clarali.m
8835,ll04032
8836,emma_lenglui
8837,j4ck4r3n
8838,nithia_delphinia
8839,nurdill_fa
8840,mz20143
8841,sun_3048
8842,kartikadewi0909
8843,miz_christina
8844,shalenetay
8845,yldewdrops
8846,eclat.eclair
8847,tingz7845
8848,qiannnnlc
8849,norinegoh
8850,zennpeixian
8851,appleznblacksugarnnugget
8852,audrey11___
8853,erviishere
8854,prisc_poh
8855,redesire
8856,jazzyzaj
8857,cwzhang3
8858,caicai
8859,bubblesanglee
8860,skinnymouserella
8861,b3iib3ii
8862,oiahpek
8863,ffb3ar
8864,pearlynwyj
8865,_aliciahxoxo
8866,sherryhas
8867,shimahsaini
8868,peifongkr
8869,theazwas
8870,memmeygurl
8871,littlemusicalbox
8872,xxlynns
8873,t.klyn
8874,sujahim
8875,jowinwinn
8876,carmenlum_
8877,ainie
8878,irenegty
8879,yuki_chan_ommm
8880,nujnuj
8881,lewaflos
8882,wendy.lihoh
8883,rocksngems_sg
8884,stellaloveveniceandrew
8885,shandyyeo
8886,phoebe_su
8887,yuzhulee
8888,yvondinga
8889,annneexx
8890,dollyloo
8891,shirleen_yyx
8892,yuannyuna
8893,melleesy
8894,jolyl_
8895,xeileenx07
8896,arfahs20
8897,qinghuiz
8898,i_am_jessytara
8899,xxuueewweeii
8900,lemongirls
8901,kitxuewei
8902,fromthismoment2020
8903,chun.lee.chun
8904,xuanvalentino
8905,mycuddlywuddly
8906,tracceyyy
8907,gracetzzz
8908,xiuulingz
8909,xevilynx
8910,moodmakersclub
8911,karin889
8912,xiuhua2001
8913,calistallized
8914,dor_oh
8915,cv_crystal_agate
8916,sjulyha
8917,dimalynna
8918,rylestie_words
8919,happy__tj
8920,judy.woo.37
8921,quittersneverfly_rlwm
8922,drirenesim
8923,gfelfelg
8924,rachaelgeller_
8925,quiinzeel
8926,fionye
8927,jyakurin
8928,adele86
8929,crystallisedbyjl
8930,starubaby
8931,tracyyap1907
8932,muna_mua
8933,li_ping161
8934,chakaoohlala
8935,camillus.w
8936,iambal
8937,saycheeseteriz
8938,leongpeilin
8939,igihozoangel1
8940,snowmiesnow
8941,norsu.natasha
8942,chikitiffany
8943,nicolenmq
8944,vamsical
8945,9.78033
8946,l3rin3
8947,evechu10
8948,wiselywee
8949,summerdrwaf
8950,sourbacon
8951,monamichi.jpg
8952,josephiine_c
8953,winny0407
8954,rabbitlies38
8955,scheah86
8956,travelogue_cheryl
8957,msjulipie
8958,lisatay_ellure
8959,eissej_lim05
8960,tiffany171015
8961,aiqicwyx
8962,charmainek_ldn
8963,sunnimonki
8964,iwangmog
8965,dtllogistics
8966,ellann.ax
8967,astertay
8968,chloewmg_
8969,pepper.pupperoni
8970,penny_beauteliving
8971,ivy_chai1177
8972,charmpuff
8973,i.am.jolene
8974,joycecttan
8975,krettikaaaa
8976,immebelleling
8977,_vivikay
8978,jekka.lim
8979,vanessaanoelle
8980,musempire
8981,ellure.pearline
8982,ting57
8983,annjulia209
8984,sushi_lover88
8985,jactian
8986,pearlylyn
8987,carinegoey
8988,lynda.nursah
8989,zhet_zoe
8990,hey_juney_8
8991,threedee02
8992,miaka_ting
8993,aerialfaerie
8994,siminsam
8995,mengkitwong
8996,kwaevelyn
8997,angelaleehc
8998,theresa.phang
8999,huiru.fitbossbabe
9000,jenix_ee
9001,kymlian
9002,pamhuu
9003,jessikaung
9004,jas514
9005,bingo925
9006,flyingunicornpoop
9007,sjoman86
9008,lainetyl
9009,ashleysfeelgoodpage
9010,babyruslol
9011,ccfkim
9012,jokiflorals
9013,sophialsj
9014,xjiahuix
9015,alex_iseee
9016,mondaycheers
9017,juds.3
9018,xxsljyxx
9019,owlger
9020,itsjesszy
9021,jessleezy
9022,faridahmrkm
9023,junelim.84
9024,yunns260290
9025,giniagrinz
9026,crystal_wholesale.xue
9027,pey_legaspi
9028,igreensg
9029,chloe__lim
9030,xiuyin
9031,hellocrystaladdict
9032,trippyhippiecrystals
9033,ling.ee_86
9034,jollypattan
9035,fernk88
9036,liz.monteiro_er
9037,jaslynangela
9038,j_acew
9039,cynthia.cyk
9040,kahyathiri_sanjay
9041,weitinggggg_
9042,eunice_xf
9043,jasminethechai
9044,cindyylf
9045,xxo_angie_oxx
9046,shui_ling_long
9047,etannn15
9048,geraldenneee
9049,kevvvinnaa
9050,im_charissa
9051,hyimian
9052,jasuminechu
9053,fifian_pacific
9054,feiegav
9055,vibrantjurongwestsg
9056,cheezblog
9057,marissa1679
9058,crystalluvver
9059,joch3n9
9060,lovely.chic
9061,roses_withthorns
9062,jean_ho2002
9063,lavare_beauty_
9064,jennechong883
9065,wswuan
9066,jiawenny
9067,ailisilinn
9068,mernamimi
9069,imsl
9070,thejolieeffect
9071,ootoromui
9072,kenixlim6151
9073,dealergemstones
9074,wonderma_ma
9075,avorylyx
9076,jasmintohhh
9077,aratimo09
9078,jingyun04
9079,hweeling2001
9080,michellemamasaurus
9081,meijun_chenn
9082,pangejuan
9083,shirleybompipi
9084,rachatouie
9085,laiping.ho.56
9086,kraftlerrs
9087,psxh87
9088,jutahj2
9089,watyzainal
9090,sgnailgallery
9091,aisu_hime
9092,happismileys
9093,sconnerscones
9094,maytohbc
9095,mgantaylor
9096,wendyism.thecrystaladdict
9097,m1ch3ll3l1m
9098,jliesda
9099,aucrystals
9100,crystal_minerals_gems
9101,venniechen
9102,shermainelim1122
9103,lee.lee.lee.lee_lee
9104,zephhhyy
9105,colynn.chuah
9106,kimlee_kimmy
9107,congamulets
9108,winnienininini
9109,wenhua78
9110,cocktailsandcavies
9111,customisedesign.sg
9112,richworksforlife
9113,nicakoh
9114,trngpanhh
